date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason,latest_disclosure_event_id,latest_disclosure_report_date,latest_disclosure_publication_date,days_since_disclosure,stale_disclosure_45d,report_to_publication_lag_days,pilot_rqi_asof,pilot_dii_asof,disclosure_rule_version_asof,disclosure_rule_status_asof,disclosure_asset_confidence_asof,disclosure_manual_review_required_asof,stress_regime_asof,asof_merge_rule,coding_status
2023-06-22,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,28272090673.00,28272090673.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,23,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-23,USDC,Circle,usd-coin,2,0.998508,-0.001492,0.001492,0,0,0,0,0,28246044320.00,28203901221.87,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,24,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-24,USDC,Circle,usd-coin,2,0.999729,-0.000271,0.000271,0,0,0,0,0,28251005275.00,28243349252.57,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,25,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-25,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,28262272321.00,28290534593.32,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,26,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-26,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,28263130726.00,28263130726.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,27,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-27,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,28166451378.00,28194617829.38,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,28,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-28,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,28018501696.00,28018501696.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,29,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-29,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,27905459706.00,27933365165.71,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_04,2023-04-28,2023-05-30,30,0,32,,0.7800,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,banking_stress,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-06-30,USDC,Circle,usd-coin,2,0.999549,-0.000451,0.000451,0,0,0,0,0,27763697228.00,27751175800.55,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,0,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-01,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,27172001888.00,27199173889.89,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,1,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-02,USDC,Circle,usd-coin,2,0.999841,-0.000159,0.000159,0,0,0,0,0,27191545238.00,27187221782.31,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,2,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-03,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,27196181304.00,27223377485.30,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,3,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-04,USDC,Circle,usd-coin,2,0.999503,-0.000497,0.000497,0,0,0,0,0,27477058846.00,27463402747.75,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,4,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-05,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,27507765861.00,27535273626.86,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,5,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-06,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,27454786106.00,27454786106.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,6,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-07,USDC,Circle,usd-coin,2,0.99908,-0.00092,0.00092,0,0,0,0,0,27311518780.00,27286392182.72,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,7,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-08,USDC,Circle,usd-coin,2,0.99973,-0.00027,0.00027,0,0,0,0,0,27252572704.00,27245214509.37,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,8,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-09,USDC,Circle,usd-coin,2,0.999724,-0.000276,0.000276,0,0,0,0,0,27250830533.00,27243309303.77,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,9,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-10,USDC,Circle,usd-coin,2,0.999272,-0.000728,0.000728,0,0,0,0,0,27255469177.00,27235627195.44,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,10,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-11,USDC,Circle,usd-coin,2,0.999886,-0.000114,0.000114,0,0,0,0,0,27148292506.00,27145197600.65,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,11,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-12,USDC,Circle,usd-coin,2,0.999001,-0.000999,0.000999,0,0,0,0,0,27099847012.00,27072774264.84,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,12,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-13,USDC,Circle,usd-coin,2,0.999804,-0.000196,0.000196,0,0,0,0,0,27027947193.00,27022649715.35,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,13,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-14,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,27194829490.00,27194829490.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,14,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-15,USDC,Circle,usd-coin,2,0.999965,-0.000035,0.000035,0,0,0,0,0,27055369862.00,27054422924.05,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,15,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-16,USDC,Circle,usd-coin,2,0.99995,-0.00005,0.00005,0,0,0,0,0,27064232983.00,27062879771.35,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,16,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-17,USDC,Circle,usd-coin,2,0.99901,-0.00099,0.00099,0,0,0,0,0,27084978762.00,27058164633.03,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,17,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-18,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26855272500.00,26855272500.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,18,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-19,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,26785782595.00,26812568377.59,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,19,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-20,USDC,Circle,usd-coin,2,0.999915,-0.000085,0.000085,0,0,0,0,0,26673580203.00,26671312948.68,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,20,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-21,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26624236569.00,26624236569.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,21,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-22,USDC,Circle,usd-coin,2,0.999841,-0.000159,0.000159,0,0,0,0,0,26576077410.00,26571851813.69,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,22,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-23,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26568933205.00,26568933205.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,23,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-24,USDC,Circle,usd-coin,2,0.999928,-0.000072,0.000072,0,0,0,0,0,26561633547.00,26559721109.38,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,24,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-25,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26439931641.00,26439931641.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,25,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-26,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26363998279.00,26363998279.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,26,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-27,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26275274778.00,26275274778.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_05,2023-05-31,2023-06-30,27,0,30,0.9359,0.6900,RQI_DII_v1.0,frozen_confirmed_by_researcher,low,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-28,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26293939845.00,26293939845.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,0,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-29,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26266161188.00,26266161188.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,1,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-30,USDC,Circle,usd-coin,2,0.999579,-0.000421,0.000421,0,0,0,0,0,26304907736.00,26293833369.84,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,2,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-07-31,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26303340407.00,26303340407.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,3,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-01,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,26237397660.00,26237397660.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,4,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-02,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,26030980831.00,26057011811.83,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,5,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-03,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,25906720966.00,25932627686.97,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,6,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-04,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,25807197827.00,25807197827.00,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,7,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-05,USDC,Circle,usd-coin,2,0.999918,-0.000082,0.000082,0,0,0,0,0,25732443850.00,25730333789.60,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,8,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-06,USDC,Circle,usd-coin,2,0.999557,-0.000443,0.000443,0,0,0,0,0,25730158772.00,25718760311.66,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,9,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-07,USDC,Circle,usd-coin,2,0.99952,-0.00048,0.00048,0,0,0,0,0,25728776185.00,25716426372.43,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,10,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2023-08-08,USDC,Circle,usd-coin,2,0.99979,-0.00021,0.00021,0,0,0,0,0,25853556572.00,25848127325.12,63,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2023_06,2023-06-30,2023-07-28,11,0,28,0.9416,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
