date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason
2024-02-26,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,272252875.00,272252875.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-02-27,PYUSD,Paxos/PayPal,paypal-usd,120,0.998783,-0.001217,0.001217,0,0,0,0,0,281987555.00,281644376.15,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-02-28,PYUSD,Paxos/PayPal,paypal-usd,120,1.002,0.002,0.002,0,0,0,0,0,274010413.00,274558433.83,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-02-29,PYUSD,Paxos/PayPal,paypal-usd,120,0.994424,-0.005576,0.005576,1,0,1,0,0,274014969.00,272487061.53,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-01,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,272766157.00,273038923.16,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-02,PYUSD,Paxos/PayPal,paypal-usd,120,0.998761,-0.001239,0.001239,0,0,0,0,0,232827769.00,232539295.39,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-03,PYUSD,Paxos/PayPal,paypal-usd,120,0.997865,-0.002135,0.002135,0,0,0,0,0,232863111.00,232365948.26,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-04,PYUSD,Paxos/PayPal,paypal-usd,120,1.002,0.002,0.002,0,0,0,0,0,232893704.00,233359491.41,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-05,PYUSD,Paxos/PayPal,paypal-usd,120,0.994297,-0.005703,0.005703,1,0,1,0,0,188447295.00,187372580.08,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-06,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,190945561.00,191136506.56,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-07,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,190929931.00,190929931.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-08,PYUSD,Paxos/PayPal,paypal-usd,120,0.999244,-0.000756,0.000756,0,0,0,0,0,190313921.00,190170043.68,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-09,PYUSD,Paxos/PayPal,paypal-usd,120,0.997965,-0.002035,0.002035,0,0,0,0,0,191862375.00,191471935.07,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-10,PYUSD,Paxos/PayPal,paypal-usd,120,0.999465,-0.000535,0.000535,0,0,0,0,0,191197995.00,191095704.07,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-11,PYUSD,Paxos/PayPal,paypal-usd,120,0.996836,-0.003164,0.003164,0,0,0,0,0,193513896.00,192901618.03,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-12,PYUSD,Paxos/PayPal,paypal-usd,120,0.997751,-0.002249,0.002249,0,0,0,0,0,191079836.00,190650097.45,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-13,PYUSD,Paxos/PayPal,paypal-usd,120,0.998593,-0.001407,0.001407,0,0,0,0,0,181675531.00,181419913.53,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-14,PYUSD,Paxos/PayPal,paypal-usd,120,0.998426,-0.001574,0.001574,0,0,0,0,0,176424277.00,176146585.19,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-15,PYUSD,Paxos/PayPal,paypal-usd,120,1.003,0.003,0.003,0,0,0,0,0,174098276.00,174620570.83,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-16,PYUSD,Paxos/PayPal,paypal-usd,120,0.998607,-0.001393,0.001393,0,0,0,0,0,157546165.00,157326703.19,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-17,PYUSD,Paxos/PayPal,paypal-usd,120,0.996517,-0.003483,0.003483,0,0,0,0,0,160009791.00,159452476.90,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-18,PYUSD,Paxos/PayPal,paypal-usd,120,0.996559,-0.003441,0.003441,0,0,0,0,0,157632684.00,157090269.93,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-19,PYUSD,Paxos/PayPal,paypal-usd,120,0.999916,-0.000084,0.000084,0,0,0,0,0,157450723.00,157437497.14,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-20,PYUSD,Paxos/PayPal,paypal-usd,120,1.003,0.003,0.003,0,0,0,0,0,157735002.00,158208207.01,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-21,PYUSD,Paxos/PayPal,paypal-usd,120,0.998395,-0.001605,0.001605,0,0,0,0,0,157749960.00,157496771.31,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-22,PYUSD,Paxos/PayPal,paypal-usd,120,0.998081,-0.001919,0.001919,0,0,0,0,0,157239055.00,156937313.25,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-23,PYUSD,Paxos/PayPal,paypal-usd,120,0.999049,-0.000951,0.000951,0,0,0,0,0,157260079.00,157110524.66,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-24,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,157275257.00,157432532.26,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-25,PYUSD,Paxos/PayPal,paypal-usd,120,0.998362,-0.001638,0.001638,0,0,0,0,0,157274567.00,157016951.26,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-26,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,157440630.00,157598070.63,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-27,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,157528244.00,157528244.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-28,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,157545027.00,157702572.03,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-29,PYUSD,Paxos/PayPal,paypal-usd,120,0.998533,-0.001467,0.001467,0,0,0,0,0,157946806.00,157715098.04,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-30,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,158328962.00,158328962.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-03-31,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,158351953.00,158510304.95,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-01,PYUSD,Paxos/PayPal,paypal-usd,120,0.998922,-0.001078,0.001078,0,0,0,0,0,158328446.00,158157767.94,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-02,PYUSD,Paxos/PayPal,paypal-usd,120,0.996965,-0.003035,0.003035,0,0,0,0,0,158278372.00,157797997.14,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-03,PYUSD,Paxos/PayPal,paypal-usd,120,0.995004,-0.004996,0.004996,0,0,0,0,0,159616047.00,158818605.23,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-04,PYUSD,Paxos/PayPal,paypal-usd,120,0.999947,-0.000053,0.000053,0,0,0,0,0,159695294.00,159686830.15,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-05,PYUSD,Paxos/PayPal,paypal-usd,120,0.99845,-0.00155,0.00155,0,0,0,0,0,160380234.00,160131644.64,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-06,PYUSD,Paxos/PayPal,paypal-usd,120,0.999142,-0.000858,0.000858,0,0,0,0,0,159771060.00,159633976.43,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-07,PYUSD,Paxos/PayPal,paypal-usd,120,0.997645,-0.002355,0.002355,0,0,0,0,0,159776151.00,159399878.16,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-08,PYUSD,Paxos/PayPal,paypal-usd,120,0.998818,-0.001182,0.001182,0,0,0,0,0,159753991.00,159565161.78,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-09,PYUSD,Paxos/PayPal,paypal-usd,120,0.996679,-0.003321,0.003321,0,0,0,0,0,160770798.00,160236878.18,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-10,PYUSD,Paxos/PayPal,paypal-usd,120,0.998765,-0.001235,0.001235,0,0,0,0,0,160147590.00,159949807.73,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-11,PYUSD,Paxos/PayPal,paypal-usd,120,0.999499,-0.000501,0.000501,0,0,0,0,0,161122649.00,161041926.55,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-12,PYUSD,Paxos/PayPal,paypal-usd,120,0.99908,-0.00092,0.00092,0,0,0,0,0,161479024.00,161330463.30,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-13,PYUSD,Paxos/PayPal,paypal-usd,120,0.997786,-0.002214,0.002214,0,0,0,0,0,161098820.00,160742147.21,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-14,PYUSD,Paxos/PayPal,paypal-usd,120,1.002,0.002,0.002,0,0,0,0,0,160284046.00,160604614.09,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-15,PYUSD,Paxos/PayPal,paypal-usd,120,0.998473,-0.001527,0.001527,0,0,0,0,0,161323556.00,161077214.93,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-16,PYUSD,Paxos/PayPal,paypal-usd,120,0.99694,-0.00306,0.00306,0,0,0,0,0,161925076.00,161429585.27,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-17,PYUSD,Paxos/PayPal,paypal-usd,120,0.999488,-0.000512,0.000512,0,0,0,0,0,167701076.00,167615213.05,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-18,PYUSD,Paxos/PayPal,paypal-usd,120,0.999251,-0.000749,0.000749,0,0,0,0,0,166499401.00,166374692.95,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-19,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,165881396.00,165881396.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-20,PYUSD,Paxos/PayPal,paypal-usd,120,0.998984,-0.001016,0.001016,0,0,0,0,0,165321431.00,165153464.43,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-21,PYUSD,Paxos/PayPal,paypal-usd,120,0.998893,-0.001107,0.001107,0,0,0,0,0,162490012.00,162310135.56,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-22,PYUSD,Paxos/PayPal,paypal-usd,120,0.996929,-0.003071,0.003071,0,0,0,0,0,161774097.00,161277288.75,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-23,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,161329893.00,161491222.89,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-24,PYUSD,Paxos/PayPal,paypal-usd,120,0.999082,-0.000918,0.000918,0,0,0,0,0,161171702.00,161023746.38,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-25,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,160402998.00,160402998.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-26,PYUSD,Paxos/PayPal,paypal-usd,120,0.998169,-0.001831,0.001831,0,0,0,0,0,168532633.00,168224049.75,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-27,PYUSD,Paxos/PayPal,paypal-usd,120,0.997037,-0.002963,0.002963,0,0,0,0,0,167578035.00,167081501.28,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-28,PYUSD,Paxos/PayPal,paypal-usd,120,0.998489,-0.001511,0.001511,0,0,0,0,0,166932843.00,166680607.47,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-29,PYUSD,Paxos/PayPal,paypal-usd,120,0.999223,-0.000777,0.000777,0,0,0,0,0,166953212.00,166823489.35,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-04-30,PYUSD,Paxos/PayPal,paypal-usd,120,0.99759,-0.00241,0.00241,0,0,0,0,0,166829598.00,166427538.67,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-01,PYUSD,Paxos/PayPal,paypal-usd,120,0.999991,-0.000009,0.000009,0,0,0,0,0,192397196.00,192395464.43,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-02,PYUSD,Paxos/PayPal,paypal-usd,120,0.997655,-0.002345,0.002345,0,0,0,0,0,192321533.00,191870539.01,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-03,PYUSD,Paxos/PayPal,paypal-usd,120,0.999117,-0.000883,0.000883,0,0,0,0,0,207235341.00,207052352.19,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-04,PYUSD,Paxos/PayPal,paypal-usd,120,0.999971,-0.000029,0.000029,0,0,0,0,0,192282696.00,192277119.80,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-05,PYUSD,Paxos/PayPal,paypal-usd,120,0.999285,-0.000715,0.000715,0,0,0,0,0,192087003.00,191949660.79,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-06,PYUSD,Paxos/PayPal,paypal-usd,120,0.99807,-0.00193,0.00193,0,0,0,0,0,193076259.00,192703621.82,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-07,PYUSD,Paxos/PayPal,paypal-usd,120,1.001,0.001,0.001,0,0,0,0,0,217958709.00,218176667.71,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-08,PYUSD,Paxos/PayPal,paypal-usd,120,0.995155,-0.004845,0.004845,0,0,0,0,0,219626296.00,218562206.60,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-09,PYUSD,Paxos/PayPal,paypal-usd,120,0.999154,-0.000846,0.000846,0,0,0,0,0,219822767.00,219636796.94,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-10,PYUSD,Paxos/PayPal,paypal-usd,120,0.998642,-0.001358,0.001358,0,0,0,0,0,244794805.00,244462373.65,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-11,PYUSD,Paxos/PayPal,paypal-usd,120,0.998078,-0.001922,0.001922,0,0,0,0,0,250171663.00,249690833.06,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-12,PYUSD,Paxos/PayPal,paypal-usd,120,0.997292,-0.002708,0.002708,0,0,0,0,0,250129737.00,249452385.67,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-13,PYUSD,Paxos/PayPal,paypal-usd,120,0.997494,-0.002506,0.002506,0,0,0,0,0,250174080.00,249547143.76,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-14,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,245327782.00,245327782.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-15,PYUSD,Paxos/PayPal,paypal-usd,120,0.999393,-0.000607,0.000607,0,0,0,0,0,245277585.00,245128701.51,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-16,PYUSD,Paxos/PayPal,paypal-usd,120,0.998824,-0.001176,0.001176,0,0,0,0,0,245634055.00,245345189.35,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-17,PYUSD,Paxos/PayPal,paypal-usd,120,1,0,0,0,0,0,0,0,268017673.00,268017673.00,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-18,PYUSD,Paxos/PayPal,paypal-usd,120,0.99924,-0.00076,0.00076,0,0,0,0,0,270857936.00,270652083.97,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2024-05-19,PYUSD,Paxos/PayPal,paypal-usd,120,0.999237,-0.000763,0.000763,0,0,0,0,0,270903576.00,270696876.57,1,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
